413.57340935395416, 0.010781671159029615
429.43209799824444, 0.12129380053908378
440.7947986981209, 0.26415094339622647
455.52871357884675, 0.463611859838275
468.77432284424833, 0.5956873315363883
472.98134957316074, 0.6442048517520216
489.24396249718416, 0.7061994609164421
525.5443268058134, 0.8382749326145553
553.43995898615, 0.9029649595687332
586.3597877843976, 0.9487870619946093
610.8935271134172, 0.986522911051213
633.2181113432812, 0.9973045822102427
660.6632125962233, 0.9622641509433963
690.2025058840893, 0.9218328840970351
710.1066515453988, 0.9002695417789759
739.0120944250682, 0.8436657681940701
764.353682313554, 0.784366576819407
782.5768815492049, 0.7493261455525607
792.7309165197262, 0.7142857142857144
807.4959024988931, 0.679245283018868
830.2244110084902, 0.6415094339622642
843.5104127018651, 0.568733153638814
854.913505829715, 0.5067385444743936
873.3386672052325, 0.4474393530997305
887.1621989016367, 0.417789757412399
893.3298119421768, 0.3692722371967656
898.8076465973263, 0.12668463611859848
902.7661045387107, 0.05121293800539095
909.2506427833491, 0.010781671159029615
